security_key,latest_project_ticker,canonical_company_name,exact_legal_name_alias,structural_ambiguity_tier,historical_name_review_flag,ticker_like_exact_name_flag,ticker_candidate_ciks_pipe,current_exact_name_ciks_pipe,historical_exact_name_ciks_pipe,candidate_sec_cik,mapping_status,mapping_rationale,sec_current_name,sec_current_name_normalized,sec_tickers_pipe,former_name_count,sec_current_name_exact_match_flag,former_name_evidence_flag,sec_resolution_review_flag,review_priority,review_reason
REG,REG,REGENCY CENTERS CORP,regency centers corp,MEDIUM,0,0,0000910606,0000910606,0000910606,0000910606,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,REGENCY CENTERS CORP,regency centers corp,REG|REGCO|REGCP,1.0,1,1,1,3,SEC former-name evidence present
RF,RF,REGIONS FINANCIAL CORP,regions financial corp,MEDIUM,0,0,0001281761,0001281761,0000036032|0001281761,0001281761,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,REGIONS FINANCIAL CORP,regions financial corp,RF|RF-PC|RF-PE|RF-PF,1.0,1,1,1,3,SEC former-name evidence present
RL,RL,RALPH LAUREN CORP,ralph lauren corp,MEDIUM,0,0,0001037038,0001037038,0001037038,0001037038,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,RALPH LAUREN CORP,ralph lauren corp,RL,1.0,1,1,1,3,SEC former-name evidence present
ROK,ROK,ROCKWELL AUTOMATION INC,rockwell automation inc,MEDIUM,0,0,0001024478,0001024478,0001024478,0001024478,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"ROCKWELL AUTOMATION, INC",rockwell automation inc,ROK,4.0,1,1,1,3,SEC former-name evidence present
ROP,ROP,ROPER TECHNOLOGIES INC,roper technologies inc,MEDIUM,0,0,0000882835,0000882835,0000882835,0000882835,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,ROPER TECHNOLOGIES INC,roper technologies inc,ROP,3.0,1,1,1,3,SEC former-name evidence present
ROST,ROST,ROSS STORES INC,ross stores inc,MEDIUM,0,0,0000745732,0000745732,0000745732,0000745732,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"ROSS STORES, INC.",ross stores inc,ROST,1.0,1,1,1,3,SEC former-name evidence present
RSG,RSG,REPUBLIC SERVICES INC,republic services inc,MEDIUM,0,0,0001060391,0001060391,0001060391,0001060391,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"REPUBLIC SERVICES, INC.",republic services inc,RSG,1.0,1,1,1,3,SEC former-name evidence present
STT,STT,STATE STREET CORP,state street corp,MEDIUM,0,0,0000093751,0000093751,0000093751,0000093751,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,STATE STREET CORP,state street corp,STT|STT-PG,3.0,1,1,1,3,SEC former-name evidence present
STX,STX,SEAGATE TECHNOLOGY HOLDINGS,seagate technology holdings,MEDIUM,0,0,0001137789,,0001137789,0001137789,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Seagate Technology Holdings plc,seagate technology holdings plc,STX,4.0,0,1,1,3,SEC former-name evidence present; SEC current name differs from project exact name
SW,SW,SMURFIT WESTROCK PLC,smurfit westrock plc,MEDIUM,0,0,0002005951,0002005951,0002005951,0002005951,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Smurfit Westrock plc,smurfit westrock plc,SW,1.0,1,1,1,3,SEC former-name evidence present
SWKS,SWKS,SKYWORKS SOLUTIONS INC,skyworks solutions inc,MEDIUM,0,0,0000004127,0000004127,0000004127,0000004127,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"SKYWORKS SOLUTIONS, INC.",skyworks solutions inc,SWKS,2.0,1,1,1,3,SEC former-name evidence present
SYF,SYF,SYNCHRONY FINANCIAL,synchrony financial,MEDIUM,0,0,0001601712,0001601712,0001601712,0001601712,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Synchrony Financial,synchrony financial,SYF|SYF-PA|SYF-PB,1.0,1,1,1,3,SEC former-name evidence present
TDG,TDG,TRANSDIGM GROUP INC,transdigm group inc,MEDIUM,0,0,0001260221,0001260221,0001260221,0001260221,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,TransDigm Group INC,transdigm group inc,TDG,1.0,1,1,1,3,SEC former-name evidence present
TEL,TEL,TE CONNECTIVITY PLC,te connectivity plc,MEDIUM,0,0,0001385157,0001385157,0001385157|0002014917,0001385157,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,TE Connectivity plc,te connectivity plc,TEL,2.0,1,1,1,3,SEC former-name evidence present
TFC,TFC,TRUIST FINANCIAL CORP,truist financial corp,MEDIUM,0,0,0000092230,0000092230,0000092230,0000092230,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,TRUIST FINANCIAL CORP,truist financial corp,TFC|TFC-PI|TFC-PO|TFC-PR,2.0,1,1,1,3,SEC former-name evidence present
TT,TT,TRANE TECHNOLOGIES PLC,trane technologies plc,MEDIUM,0,0,0001466258,0001466258,0001466258,0001466258,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Trane Technologies plc,trane technologies plc,TT,1.0,1,1,1,3,SEC former-name evidence present
TYL,TYL,TYLER TECHNOLOGIES INC,tyler technologies inc,MEDIUM,0,0,0000860731,0000860731,0000860731,0000860731,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,TYLER TECHNOLOGIES INC,tyler technologies inc,TYL,1.0,1,1,1,3,SEC former-name evidence present
UAL,UAL,UNITED AIRLINES HOLDINGS INC,united airlines holdings inc,MEDIUM,0,0,0000100517,0000100517,0000100517,0000100517,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"United Airlines Holdings, Inc.",united airlines holdings inc,UAL,2.0,1,1,1,3,SEC former-name evidence present
ULTA,ULTA,ULTA BEAUTY INC,ulta beauty inc,MEDIUM,0,0,0001403568,0001403568,0001403568,0001403568,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Ulta Beauty, Inc.",ulta beauty inc,ULTA,1.0,1,1,1,3,SEC former-name evidence present
UNH,UNH,UNITEDHEALTH GROUP INC,unitedhealth group inc,MEDIUM,0,0,0000731766,0000731766,0000731766,0000731766,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,UNITEDHEALTH GROUP INC,unitedhealth group inc,UNH,1.0,1,1,1,3,SEC former-name evidence present
UNM,UNM,Unum Group,unum group,MEDIUM,0,0,0000005513,0000005513,0000005513,0000005513,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Unum Group,unum group,UNM|UNMA,4.0,1,1,1,3,SEC former-name evidence present
URI,URI,UNITED RENTALS INC,united rentals inc,MEDIUM,0,0,0001067701,0001067701,0001047166|0001067701,0001067701,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"UNITED RENTALS, INC.",united rentals inc,URI,1.0,1,1,1,3,SEC former-name evidence present
VMC,VMC,VULCAN MATERIALS CO,vulcan materials co,MEDIUM,0,0,0001396009,0001396009,0000103973|0001396009,0001396009,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Vulcan Materials CO,vulcan materials co,VMC,1.0,1,1,1,3,SEC former-name evidence present
VZ,VZ,VERIZON COMMUNICATIONS INC,verizon communications inc,MEDIUM,0,0,0000732712,0000732712,0000732712,0000732712,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,VERIZON COMMUNICATIONS INC,verizon communications inc,VZ,1.0,1,1,1,3,SEC former-name evidence present
WM,WM,WASTE MANAGEMENT INC,waste management inc,MEDIUM,0,0,0000823768,0000823768,0000823768,0000823768,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,WASTE MANAGEMENT INC,waste management inc,WM,1.0,1,1,1,3,SEC former-name evidence present
XEL,XEL,XCEL ENERGY INC,xcel energy inc,MEDIUM,0,0,0000072903,0000072903,0000072903,0000072903,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,XCEL ENERGY INC,xcel energy inc,XEL|XELLL,1.0,1,1,1,3,SEC former-name evidence present
YUM,YUM,YUM  BRANDS INC,yum brands inc,MEDIUM,0,0,0001041061,0001041061,0001041061,0001041061,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,YUM BRANDS INC,yum brands inc,YUM,1.0,1,1,1,3,SEC former-name evidence present
ZBH,ZBH,ZIMMER BIOMET HOLDINGS INC,zimmer biomet holdings inc,MEDIUM,0,0,0001136869,0001136869,0001136869,0001136869,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"ZIMMER BIOMET HOLDINGS, INC.",zimmer biomet holdings inc,ZBH,1.0,1,1,1,3,SEC former-name evidence present
